shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
ulatina_heredia,9.9937622,-84.1123789,231
ulatina_heredia,9.9938449,-84.1124476,232
ulatina_heredia,9.9939337,-84.1125424,233
ulatina_heredia,9.9940166,-84.1126614,234
ulatina_heredia,9.994133,-84.1128775,235
ulatina_heredia,9.9941595,-84.112975,236
ulatina_heredia,9.9941796,-84.1132916,237
ulatina_heredia,9.9941433,-84.1134865,238
ulatina_heredia,9.9940545,-84.1137678,239
ulatina_heredia,9.993987,-84.1140367,240
ulatina_heredia,9.9939685,-84.1142225,241
ulatina_heredia,9.9939789,-84.114399,242
ulatina_heredia,9.9940138,-84.1145987,243
ulatina_heredia,9.99407,-84.1147968,244
ulatina_heredia,9.9941559,-84.1150124,245
ulatina_heredia,9.9944768,-84.115744,246
ulatina_heredia,9.9945003,-84.1158126,247
ulatina_heredia,9.9945191,-84.1158752,248
ulatina_heredia,9.9945473,-84.1159633,249
ulatina_heredia,9.9945773,-84.1161345,250
ulatina_heredia,9.9946381,-84.1166941,251
ulatina_heredia,9.9946617,-84.1166939,252
ulatina_heredia,9.9946758,-84.1170597,253
ulatina_heredia,9.9947002,-84.1170613,254
