shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
metropoli_cfia,9.9327561,-84.0469136,296
metropoli_cfia,9.9327383,-84.0467622,297
metropoli_cfia,9.9326892,-84.045777,298
metropoli_cfia,9.9326469,-84.0450655,299
metropoli_cfia,9.9326429,-84.0448899,300
metropoli_cfia,9.932641,-84.0448184,301
metropoli_cfia,9.9326307,-84.0444387,302
metropoli_cfia,9.9326027,-84.0439976,303
metropoli_cfia,9.9325526,-84.0438187,304
metropoli_cfia,9.9324705,-84.0435545,305
metropoli_cfia,9.9323369,-84.043285,306
metropoli_cfia,9.9321414,-84.0429751,307
metropoli_cfia,9.9319024,-84.0426701,308
metropoli_cfia,9.93169,-84.0424946,309
metropoli_cfia,9.9312972,-84.0421986,310
metropoli_cfia,9.9309168,-84.0419831,311
metropoli_cfia,9.9304082,-84.0418368,312
metropoli_cfia,9.9300262,-84.0417014,313
metropoli_cfia,9.9276345,-84.0394379,314
metropoli_cfia,9.9273253,-84.0391439,315
metropoli_cfia,9.9252818,-84.0371297,316
