trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
pacifico_belen_05:15,05:15:00,05:15:00,EPA,1,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:18:00,05:18:00,BCU,2,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:22:00,05:22:00,CON,3,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:25:00,05:25:00,SLL,4,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:29:00,05:29:00,AYA,5,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:31:00,05:31:00,JCK,6,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:34:00,05:34:00,PAV,7,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:37:00,05:37:00,PEC,8,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:39:00,05:39:00,DEM,9,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:42:00,05:42:00,MET,10,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:55:00,05:55:00,PED,11,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_05:15,05:59:00,05:59:00,BEL,12,Estación del Pacífico a Belén,0,,,,,1
atlantico_belen_06:23,06:23:00,06:23:00,ATL,1,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:28:00,06:28:00,LCO,2,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:32:00,06:32:00,PVI,3,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:35:00,06:35:00,EPA,4,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:38:00,06:38:00,BCU,5,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:42:00,06:42:00,CON,6,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:45:00,06:45:00,SLL,7,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:49:00,06:49:00,AYA,8,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:51:00,06:51:00,JCK,9,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:54:00,06:54:00,PAV,10,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:57:00,06:57:00,PEC,11,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,06:59:00,06:59:00,DEM,12,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,07:02:00,07:02:00,MET,13,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,07:15:00,07:15:00,PED,14,Estación del Atlántico a Belén,0,,,,,1
atlantico_belen_06:23,07:19:00,07:19:00,BEL,15,Estación del Atlántico a Belén,0,,,,,1
pacifico_belen_06:55,06:55:00,06:55:00,EPA,1,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,06:58:00,06:58:00,BCU,2,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:02:00,07:02:00,CON,3,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:05:00,07:05:00,SLL,4,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:09:00,07:09:00,AYA,5,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:11:00,07:11:00,JCK,6,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:14:00,07:14:00,PAV,7,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:17:00,07:17:00,PEC,8,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:19:00,07:19:00,DEM,9,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:22:00,07:22:00,MET,10,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:42:00,07:42:00,PED,11,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_06:55,07:46:00,07:46:00,BEL,12,Estación del Pacífico a Belén,0,,,,,1
cfia_metropoli_06:37,06:37:00,06:37:00,CFI,1,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,06:41:00,06:41:00,ULT,2,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,06:45:00,06:45:00,UCR,3,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:01:00,07:01:00,ATL,4,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:06:00,07:06:00,LCO,5,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:10:00,07:10:00,PVI,6,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:15:00,07:15:00,EPA,7,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:18:00,07:18:00,BCU,8,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:22:00,07:22:00,CON,9,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:25:00,07:25:00,SLL,10,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:29:00,07:29:00,AYA,11,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:31:00,07:31:00,JCK,12,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:34:00,07:34:00,PAV,13,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:37:00,07:37:00,PEC,14,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:39:00,07:39:00,DEM,15,Curridabat a Metrópoli,0,,,,,1
cfia_metropoli_06:37,07:42:00,07:42:00,MET,16,Curridabat a Metrópoli,0,,,,,1
pacifico_belen_15:15,15:15:00,15:15:00,EPA,1,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:19:00,15:19:00,BCU,2,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:23:00,15:23:00,CON,3,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:26:00,15:26:00,SLL,4,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:30:00,15:30:00,AYA,5,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:33:00,15:33:00,JCK,6,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:37:00,15:37:00,PAV,7,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:41:00,15:41:00,PEC,8,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:44:00,15:44:00,DEM,9,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:47:00,15:47:00,MET,10,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,15:59:00,15:59:00,PED,11,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:15,16:03:00,16:03:00,BEL,12,Estación del Pacífico a Belén,0,,,,,1
pacifico_metropoli_15:25,15:25:00,15:25:00,EPA,1,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:29:00,15:29:00,BCU,2,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:33:00,15:33:00,CON,3,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:36:00,15:36:00,SLL,4,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:40:00,15:40:00,AYA,5,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:43:00,15:43:00,JCK,6,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:47:00,15:47:00,PAV,7,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:51:00,15:51:00,PEC,8,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:54:00,15:54:00,DEM,9,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_15:25,15:57:00,15:57:00,MET,10,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_belen_15:55,15:55:00,15:55:00,EPA,1,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,15:59:00,15:59:00,BCU,2,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:03:00,16:03:00,CON,3,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:06:00,16:06:00,SLL,4,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:15:00,16:15:00,AYA,5,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:18:00,16:18:00,JCK,6,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:22:00,16:22:00,PAV,7,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:26:00,16:26:00,PEC,8,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:29:00,16:29:00,DEM,9,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:32:00,16:32:00,MET,10,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:44:00,16:44:00,PED,11,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_15:55,16:48:00,16:48:00,BEL,12,Estación del Pacífico a Belén,0,,,,,1
pacifico_metropoli_16:15,16:15:00,16:15:00,EPA,1,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:19:00,16:19:00,BCU,2,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:23:00,16:23:00,CON,3,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:26:00,16:26:00,SLL,4,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:31:00,16:31:00,AYA,5,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:34:00,16:34:00,JCK,6,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:38:00,16:38:00,PAV,7,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:42:00,16:42:00,PEC,8,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:45:00,16:45:00,DEM,9,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_16:15,16:48:00,16:48:00,MET,10,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_belen_17:25,17:25:00,17:25:00,EPA,1,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:29:00,17:29:00,BCU,2,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:33:00,17:33:00,CON,3,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:36:00,17:36:00,SLL,4,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:40:00,17:40:00,AYA,5,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:43:00,17:43:00,JCK,6,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:47:00,17:47:00,PAV,7,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:51:00,17:51:00,PEC,8,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:54:00,17:54:00,DEM,9,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,17:57:00,17:57:00,MET,10,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,18:09:00,18:09:00,PED,11,Estación del Pacífico a Belén,0,,,,,1
pacifico_belen_17:25,18:13:00,18:13:00,BEL,12,Estación del Pacífico a Belén,0,,,,,1
pacifico_metropoli_17:50,17:50:00,17:50:00,EPA,1,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,17:54:00,17:54:00,BCU,2,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,17:58:00,17:58:00,CON,3,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,18:01:00,18:01:00,SLL,4,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,18:05:00,18:05:00,AYA,5,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,18:08:00,18:08:00,JCK,6,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,18:12:00,18:12:00,PAV,7,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,18:16:00,18:16:00,PEC,8,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,18:19:00,18:19:00,DEM,9,Estación del Pacífico a Metrópoli,0,,,,,1
pacifico_metropoli_17:50,18:22:00,18:22:00,MET,10,Estación del Pacífico a Metrópoli,0,,,,,1
belen_pacifico_06:05,06:05:00,06:05:00,BEL,1,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:09:00,06:09:00,PED,2,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:21:00,06:21:00,MET,3,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:24:00,06:24:00,DEM,4,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:26:00,06:26:00,PEC,5,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:29:00,06:29:00,PAV,6,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:32:00,06:32:00,JCK,7,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:34:00,06:34:00,AYA,8,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:38:00,06:38:00,SLL,9,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:42:00,06:42:00,CON,10,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:46:00,06:46:00,BCU,11,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_06:05,06:50:00,06:50:00,EPA,12,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:25:00,07:25:00,BEL,1,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:29:00,07:29:00,PED,2,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:42:00,07:42:00,MET,3,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:45:00,07:45:00,DEM,4,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:47:00,07:47:00,PEC,5,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:50:00,07:50:00,PAV,6,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:53:00,07:53:00,JCK,7,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:55:00,07:55:00,AYA,8,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,07:59:00,07:59:00,SLL,9,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,08:02:00,08:02:00,CON,10,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,08:06:00,08:06:00,BCU,11,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:25,08:10:00,08:10:00,EPA,12,Belén a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:01:00,08:01:00,MET,1,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:04:00,08:04:00,DEM,2,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:06:00,08:06:00,PEC,3,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:09:00,08:09:00,PAV,4,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:12:00,08:12:00,JCK,5,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:14:00,08:14:00,AYA,6,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:18:00,08:18:00,SLL,7,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:21:00,08:21:00,CON,8,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:25:00,08:25:00,BCU,9,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_08:01,08:29:00,08:29:00,EPA,10,Metrópoli a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,07:55:00,07:55:00,BEL,1,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,07:59:00,07:59:00,PED,2,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:11:00,08:11:00,MET,3,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:14:00,08:14:00,DEM,4,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:16:00,08:16:00,PEC,5,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:19:00,08:19:00,PAV,6,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:22:00,08:22:00,JCK,7,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:24:00,08:24:00,AYA,8,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:28:00,08:28:00,SLL,9,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:31:00,08:31:00,CON,10,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:35:00,08:35:00,BCU,11,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_07:55,08:39:00,08:39:00,EPA,12,Belén a Estación del Pacífico,0,,,,,1
metropoli_cfia_16:01,16:01:00,16:01:00,MET,1,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:04:00,16:04:00,DEM,2,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:07:00,16:07:00,PEC,3,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:10:00,16:10:00,PAV,4,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:13:00,16:13:00,JCK,5,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:15:00,16:15:00,AYA,6,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:19:00,16:19:00,SLL,7,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:23:00,16:23:00,CON,8,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:27:00,16:27:00,BCU,9,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:31:00,16:31:00,EPA,10,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:34:00,16:34:00,PVI,11,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,16:38:00,16:38:00,LCO,12,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,17:01:00,17:01:00,ATL,13,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,17:06:00,17:06:00,UCR,14,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,17:09:00,17:09:00,ULT,15,Metrópoli a Curridabat,0,,,,,1
metropoli_cfia_16:01,17:11:00,17:11:00,CFI,16,Metrópoli a Curridabat,0,,,,,1
belen_pacifico_16:10,16:10:00,16:10:00,BEL,1,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:14:00,16:14:00,PED,2,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:32:00,16:32:00,MET,3,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:35:00,16:35:00,DEM,4,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:42:00,16:42:00,PEC,5,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:45:00,16:45:00,PAV,6,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:48:00,16:48:00,JCK,7,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:50:00,16:50:00,AYA,8,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:54:00,16:54:00,SLL,9,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,16:57:00,16:57:00,CON,10,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,17:01:00,17:01:00,BCU,11,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:10,17:05:00,17:05:00,EPA,12,Belén a Estación del Pacífico,0,,,,,1
metropoli_atlantico_16:53,16:53:00,16:53:00,MET,1,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,16:56:00,16:56:00,DEM,2,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,16:58:00,16:58:00,PEC,3,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:01:00,17:01:00,PAV,4,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:04:00,17:04:00,JCK,5,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:06:00,17:06:00,AYA,6,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:10:00,17:10:00,SLL,7,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:13:00,17:13:00,CON,8,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:17:00,17:17:00,BCU,9,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:21:00,17:21:00,EPA,10,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:24:00,17:24:00,PVI,11,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:28:00,17:28:00,LCO,12,Metrópoli a Estación del Atlántico,0,,,,,1
metropoli_atlantico_16:53,17:33:00,17:33:00,ATL,13,Metrópoli a Estación del Atlántico,0,,,,,1
belen_pacifico_16:55,16:55:00,16:55:00,BEL,1,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,16:59:00,16:59:00,PED,2,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:11:00,17:11:00,MET,3,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:14:00,17:14:00,DEM,4,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:16:00,17:16:00,PEC,5,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:19:00,17:19:00,PAV,6,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:22:00,17:22:00,JCK,7,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:24:00,17:24:00,AYA,8,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:28:00,17:28:00,SLL,9,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:33:00,17:33:00,CON,10,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:37:00,17:37:00,BCU,11,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_16:55,17:41:00,17:41:00,EPA,12,Belén a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:30:00,18:30:00,MET,1,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:33:00,18:33:00,DEM,2,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:35:00,18:35:00,PEC,3,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:38:00,18:38:00,PAV,4,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:41:00,18:41:00,JCK,5,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:43:00,18:43:00,AYA,6,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:47:00,18:47:00,SLL,7,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:50:00,18:50:00,CON,8,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:54:00,18:54:00,BCU,9,Metrópoli a Estación del Pacífico,0,,,,,1
metropoli_pacifico_18:30,18:58:00,18:58:00,EPA,10,Metrópoli a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,18:30:00,18:30:00,BEL,1,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,18:34:00,18:34:00,PED,2,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,18:46:00,18:46:00,MET,3,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,18:49:00,18:49:00,DEM,4,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,18:51:00,18:51:00,PEC,5,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,18:54:00,18:54:00,PAV,6,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,18:57:00,18:57:00,JCK,7,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,18:59:00,18:59:00,AYA,8,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,19:03:00,19:03:00,SLL,9,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,19:06:00,19:06:00,CON,10,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,19:10:00,19:10:00,BCU,11,Belén a Estación del Pacífico,0,,,,,1
belen_pacifico_18:30,19:14:00,19:14:00,EPA,12,Belén a Estación del Pacífico,0,,,,,1
atlantico_angeles_06:01,06:01:00,06:01:00,ATL,1,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:01,06:05:00,06:05:00,UCR,2,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:01,06:07:00,06:07:00,ULT,3,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:01,06:10:00,06:10:00,CFI,4,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:01,06:16:00,06:16:00,UAC,5,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:01,06:24:00,06:24:00,3RI,6,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:01,06:42:00,06:42:00,CGO,7,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:01,06:47:00,06:47:00,ANG,8,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:35,06:35:00,06:35:00,ATL,1,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:35,06:42:00,06:42:00,UCR,2,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:35,06:44:00,06:44:00,ULT,3,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:35,06:46:00,06:46:00,CFI,4,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:35,06:55:00,06:55:00,UAC,5,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:35,07:04:00,07:04:00,3RI,6,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:35,07:28:00,07:28:00,CGO,7,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_angeles_06:35,07:31:00,07:31:00,ANG,8,Estación del Atlántico a Los Ángeles,0,,,,,1
atlantico_cartago_07:20,07:20:00,07:20:00,ATL,1,Estación del Atlántico a Cartago,0,,,,,1
atlantico_cartago_07:20,07:25:00,07:25:00,UCR,2,Estación del Atlántico a Cartago,0,,,,,1
